date,time,meal_name,food_name,grams
2026-03-29,14:20,14:20,puffasztott hajdinatallér,27.0
2026-03-29,15:00,15:00,basmati rizs,70.0
2026-03-29,15:00,15:00,csirkemell,140.0
2026-03-29,15:00,15:00,cukkini,100.0
2026-03-29,15:00,15:00,olívaolaj,15.0
2026-03-29,18:00,18:00,puffasztott hajdinatallér,27.0
2026-03-29,18:00,18:00,puffasztott rizs,18.0
2026-03-29,18:00,18:00,olívaolaj,12.0
2026-03-29,20:00,20:00,sárgaburgonya,300.0
2026-03-29,20:00,20:00,csirkemell,100.0
2026-03-29,20:00,20:00,cukkini,125.0
2026-03-29,20:00,20:00,olívaolaj,8.0
2026-03-29,20:30,20:30,puffasztott rizs,27.0
2026-03-30,08:00,08:00,sárgaburgonya,330.0
2026-03-30,08:00,08:00,csirkemell,100.0
2026-03-30,08:00,08:00,sárgarépa,130.0
2026-03-30,08:00,08:00,tojás,53.0
2026-03-30,08:00,08:00,olívaolaj,10.0
2026-03-30,10:35,10:35,puffasztott rizs,36.0
2026-03-30,10:35,10:35,olívaolaj,8.0
2026-03-30,12:00,12:00,basmati rizs,80.0
2026-03-30,12:00,12:00,csirkemell,140.0
2026-03-30,12:00,12:00,cukkini,150.0
2026-03-30,12:00,12:00,olívaolaj,15.0
2026-03-30,16:15,16:15,puffasztott hajdinatallér,45.0
2026-03-30,17:00,17:00,basmati rizs,80.0
2026-03-30,17:00,17:00,csirkemell,100.0
2026-03-30,17:00,17:00,sárgarépa,100.0
2026-03-30,17:00,17:00,olívaolaj,12.0
2026-03-30,20:00,20:00,sárgaburgonya,350.0
2026-03-30,20:00,20:00,lazac filé,130.0
2026-03-30,20:00,20:00,cukkini,100.0
2026-03-30,20:00,20:00,sárgarépa,50.0
2026-03-30,20:00,20:00,olívaolaj,12.0
2026-03-30,20:00,20:00,puffasztott hajdinatallér,9.0
2026-03-31,07:40,07:40,sárgaburgonya,260.0
2026-03-31,07:40,07:40,tojás,159.0
2026-03-31,07:40,07:40,csirkemell,50.0
2026-03-31,07:40,07:40,cukkini,100.0
2026-03-31,07:40,07:40,spenót,30.0
2026-03-31,07:40,07:40,olívaolaj,10.0
2026-03-31,10:40,10:40,basmati rizs,60.0
2026-03-31,10:40,10:40,tojás,53.0
2026-03-31,10:40,10:40,zabpehely,20.0
2026-03-31,10:40,10:40,olívaolaj,8.0
2026-03-31,13:30,13:30,basmati rizs,80.0
2026-03-31,13:30,13:30,csirkemell,100.0
2026-03-31,13:30,13:30,sárgarépa,100.0
2026-03-31,13:30,13:30,olívaolaj,12.0
2026-03-31,16:30,16:30,basmati rizs,80.0
2026-03-31,16:30,16:30,csirkemell,100.0
2026-03-31,16:30,16:30,olívaolaj,12.0
2026-03-31,19:30,19:30,sárgaburgonya,346.0
2026-03-31,19:30,19:30,lazac filé,122.0
2026-03-31,19:30,19:30,cukkini,70.0
2026-03-31,19:30,19:30,olívaolaj,12.0
2026-04-01,08:10,08:10,sárgaburgonya,250.0
2026-04-01,08:10,08:10,tojás,159.0
2026-04-01,08:10,08:10,sárgarépa,80.0
2026-04-01,08:10,08:10,spenót,30.0
2026-04-01,08:10,08:10,olívaolaj,11.0
2026-04-01,12:00,12:00,basmati rizs,80.0
2026-04-01,12:00,12:00,csirkecomb,300.0
2026-04-01,12:00,12:00,cukkini,114.0
2026-04-01,12:00,12:00,olívaolaj,10.0
2026-04-01,12:00,12:00,rukkola,21.0
2026-04-01,12:00,12:00,kék áfonya,50.0
2026-04-01,16:10,16:10,basmati rizs,80.0
2026-04-01,16:10,16:10,csirkemell,100.0
2026-04-01,16:10,16:10,tojás,53.0
2026-04-01,16:10,16:10,olívaolaj,8.0
2026-04-01,19:00,19:00,sárgaburgonya,300.0
2026-04-01,19:00,19:00,csirkemell,100.0
2026-04-01,19:00,19:00,cukkini,100.0
2026-04-01,19:00,19:00,olívaolaj,8.0
2026-04-02,07:00,07:00,sárgaburgonya,300.0
2026-04-02,07:00,07:00,tojás,159.0
2026-04-02,07:00,07:00,cukkini,100.0
2026-04-02,07:00,07:00,spenót,30.0
2026-04-02,07:00,07:00,olívaolaj,8.0
2026-04-02,10:30,10:30,basmati rizs,50.0
2026-04-02,10:30,10:30,csirkemell,100.0
2026-04-02,10:30,10:30,olívaolaj,8.0
2026-04-02,12:30,12:30,sárgaburgonya,300.0
2026-04-02,12:30,12:30,csirkemell,130.0
2026-04-02,12:30,12:30,sárgarépa,80.0
2026-04-02,12:30,12:30,cukkini,100.0
2026-04-02,12:30,12:30,olívaolaj,15.0
2026-04-02,17:00,17:00,basmati rizs,50.0
2026-04-02,17:00,17:00,édesburgonya,75.0
2026-04-02,17:00,17:00,tojás,159.0
2026-04-02,17:00,17:00,kék áfonya,50.0
2026-04-02,20:00,20:00,sárgaburgonya,250.0
2026-04-02,20:00,20:00,nílusi sügér,180.0
2026-04-02,20:00,20:00,cukkini,150.0
2026-04-02,20:00,20:00,olívaolaj,17.0
2026-04-03,07:00,07:00,basmati rizs,60.0
2026-04-03,07:00,07:00,tojás,159.0
2026-04-03,07:00,07:00,spenót,30.0
2026-04-03,10:30,10:30,basmati rizs,50.0
2026-04-03,10:30,10:30,csirkemell,100.0
2026-04-03,10:30,10:30,olívaolaj,8.0
2026-04-03,12:30,12:30,sárgaburgonya,300.0
2026-04-03,12:30,12:30,csirkemell,130.0
2026-04-03,12:30,12:30,tojás,53.0
2026-04-03,12:30,12:30,tojássárgája,17.0
2026-04-03,12:30,12:30,sárgarépa,80.0
2026-04-03,12:30,12:30,cukkini,100.0
2026-04-03,12:30,12:30,olívaolaj,15.0
2026-04-03,16:30,16:30,édesburgonya,75.0
2026-04-03,16:30,16:30,basmati rizs,50.0
2026-04-03,16:30,16:30,tojás,106.0
2026-04-03,16:30,16:30,akácméz,11.0
2026-04-03,16:30,16:30,olívaolaj,8.0
2026-04-03,20:00,20:00,sárgaburgonya,300.0
2026-04-03,20:00,20:00,csirkemell,100.0
2026-04-03,20:00,20:00,sárgarépa,100.0
2026-04-03,20:00,20:00,olívaolaj,15.0
2026-04-04,07:30,07:30,sárgaburgonya,300.0
2026-04-04,07:30,07:30,tojás,159.0
2026-04-04,07:30,07:30,spenót,30.0
2026-04-04,07:30,07:30,cukkini,90.0
2026-04-04,07:30,07:30,olívaolaj,15.0
2026-04-04,10:00,10:00,tojás,106.0
2026-04-04,10:00,10:00,dió,15.0
2026-04-04,10:00,10:00,akácméz,20.0
2026-04-04,12:30,12:30,basmati rizs,60.0
2026-04-04,12:30,12:30,édesburgonya,75.0
2026-04-04,12:30,12:30,csirkemell,150.0
2026-04-04,12:30,12:30,sárgarépa,100.0
2026-04-04,12:30,12:30,olívaolaj,15.0
2026-04-04,16:30,16:30,basmati rizs,70.0
2026-04-04,16:30,16:30,csirkemell,100.0
2026-04-04,16:30,16:30,sárgarépa,75.0
2026-04-04,16:30,16:30,cukkini,75.0
2026-04-04,16:30,16:30,olívaolaj,15.0
2026-04-04,20:00,20:00,sárgaburgonya,200.0
2026-04-04,20:00,20:00,csirkemell,100.0
2026-04-04,20:00,20:00,cukkini,150.0
2026-04-04,20:00,20:00,olívaolaj,8.0
2026-04-05,07:30,07:30,sárgaburgonya,250.0
2026-04-05,07:30,07:30,tojás,159.0
2026-04-05,07:30,07:30,cukkini,160.0
2026-04-05,07:30,07:30,csirkemell,60.0
2026-04-05,07:30,07:30,olívaolaj,15.0
2026-04-05,11:30,11:30,basmati rizs,60.0
2026-04-05,11:30,11:30,édesburgonya,75.0
2026-04-05,11:30,11:30,csirkemell,150.0
2026-04-05,11:30,11:30,sárgarépa,100.0
2026-04-05,11:30,11:30,olívaolaj,15.0
2026-04-05,16:30,16:30,basmati rizs,50.0
2026-04-05,16:30,16:30,akácméz,20.0
2026-04-05,18:00,18:00,rizstészta,75.0
2026-04-05,18:00,18:00,csirkemell,100.0
2026-04-05,18:00,18:00,sárgarépa,80.0
2026-04-05,18:00,18:00,olívaolaj,15.0
2026-04-05,20:00,20:00,sárgaburgonya,250.0
2026-04-05,20:00,20:00,csirkemell,100.0
2026-04-05,20:00,20:00,cukkini,150.0
2026-04-05,20:00,20:00,olívaolaj,8.0
2026-04-06,07:40,07:40,basmati rizs,80.0
2026-04-06,07:40,07:40,cukkini,126.0
2026-04-06,07:40,07:40,csirkemell,150.0
2026-04-06,07:40,07:40,olívaolaj,9.0
2026-04-06,09:00,09:00,basmati rizs,20.0
2026-04-06,09:00,09:00,akácméz,10.0
2026-04-06,11:00,11:00,tojássárgája,51.0
2026-04-06,11:00,11:00,basmati rizs,80.0
2026-04-06,11:00,11:00,akácméz,20.0
2026-04-06,15:00,15:00,rizstészta,80.0
2026-04-06,15:00,15:00,alaszkai tőkehalfilé,100.0
2026-04-06,15:00,15:00,spenót,30.0
2026-04-06,15:00,15:00,cukkini,100.0
2026-04-06,15:00,15:00,olívaolaj,12.5
2026-04-06,17:00,17:00,basmati rizs,60.0
2026-04-06,17:00,17:00,csirkemell,100.0
2026-04-06,17:00,17:00,édesburgonya,75.0
2026-04-06,17:00,17:00,olívaolaj,10.0
2026-04-06,20:00,20:00,sárgaburgonya,250.0
2026-04-06,20:00,20:00,csirkemell,100.0
2026-04-06,20:00,20:00,cukkini,150.0
2026-04-06,20:00,20:00,olívaolaj,8.0
2026-04-07,09:00,09:00,basmati rizs,45.0
2026-04-07,09:00,09:00,zabpehely,30.0
2026-04-07,09:00,09:00,spenót,30.0
2026-04-07,09:00,09:00,tojás,159.0
2026-04-07,09:00,09:00,olívaolaj,12.0
2026-04-07,11:00,11:00,basmati rizs,15.0
2026-04-07,11:00,11:00,kék áfonya,30.0
2026-04-07,11:00,11:00,dió,17.0
2026-04-07,11:00,11:00,akácméz,18.0
2026-04-07,12:45,12:45,sárgaburgonya,260.0
2026-04-07,12:45,12:45,édesburgonya,110.0
2026-04-07,12:45,12:45,sárgarépa,100.0
2026-04-07,12:45,12:45,csirkemell,130.0
2026-04-07,12:45,12:45,tojássárgája,17.0
2026-04-07,12:45,12:45,olívaolaj,17.0
2026-04-07,16:20,16:20,basmati rizs,70.0
2026-04-07,16:20,16:20,csirkemell,100.0
2026-04-07,16:20,16:20,olívaolaj,15.0
2026-04-07,16:20,16:20,kék áfonya,84.0
2026-04-07,16:20,16:20,petrezselyemgyökér,50.0
2026-04-07,19:00,19:00,sárgaburgonya,300.0
2026-04-07,19:00,19:00,csirkemell,100.0
2026-04-07,19:00,19:00,cukkini,150.0
2026-04-07,19:00,19:00,olívaolaj,15.0
2026-04-07,19:00,19:00,sárgarépa,50.0
2026-04-08,07:50,07:50,basmati rizs,50.0
2026-04-08,07:50,07:50,zabpehely,30.0
2026-04-08,07:50,07:50,spenót,30.0
2026-04-08,07:50,07:50,csirkemell,100.0
2026-04-08,07:50,07:50,tojássárgája,34.0
2026-04-08,07:50,07:50,olívaolaj,10.0
2026-04-08,09:30,09:30,basmati rizs,40.0
2026-04-08,09:30,09:30,kék áfonya,50.0
2026-04-08,09:30,09:30,dió,20.0
2026-04-08,09:30,09:30,akácméz,15.0
2026-04-08,12:15,12:15,sárgaburgonya,260.0
2026-04-08,12:15,12:15,édesburgonya,110.0
2026-04-08,12:15,12:15,sárgarépa,100.0
2026-04-08,12:15,12:15,csirkemell,130.0
2026-04-08,12:15,12:15,cukkini,70.0
2026-04-08,12:15,12:15,olívaolaj,17.0
2026-04-08,16:20,16:20,basmati rizs,70.0
2026-04-08,16:20,16:20,csirkemell,100.0
2026-04-08,16:20,16:20,olívaolaj,8.0
2026-04-08,16:20,16:20,kék áfonya,50.0
2026-04-08,16:20,16:20,petrezselyemgyökér,50.0
2026-04-08,19:00,19:00,sárgaburgonya,300.0
2026-04-08,19:00,19:00,afrikai harcsafilé,166.0
2026-04-08,19:00,19:00,cukkini,150.0
2026-04-08,19:00,19:00,olívaolaj,15.0
2026-04-08,19:00,19:00,sárgarépa,50.0
2026-04-09,08:15,08:15,sárgaburgonya,310.0
2026-04-09,08:15,08:15,sárgarépa,100.0
2026-04-09,08:15,08:15,spenót,30.0
2026-04-09,08:15,08:15,csirkemell,100.0
2026-04-09,08:15,08:15,tojássárgája,34.0
2026-04-09,08:15,08:15,olívaolaj,12.0
2026-04-09,08:15,08:15,almaecet,6.0
2026-04-09,10:30,10:30,zabpehely,30.0
2026-04-09,10:30,10:30,kék áfonya,50.0
2026-04-09,10:30,10:30,eper,70.0
2026-04-09,10:30,10:30,dió,30.0
2026-04-09,10:30,10:30,chia mag,5.0
2026-04-09,12:15,12:15,quinoa,20.0
2026-04-09,12:15,12:15,basmati rizs,60.0
2026-04-09,12:15,12:15,cukkini,100.0
2026-04-09,12:15,12:15,petrezselyemgyökér,50.0
2026-04-09,12:15,12:15,csirkemell,110.0
2026-04-09,12:15,12:15,olívaolaj,15.0
2026-04-09,17:00,17:00,basmati rizs,70.0
2026-04-09,17:00,17:00,csirkemell,100.0
2026-04-09,17:00,17:00,olívaolaj,10.0
2026-04-09,17:00,17:00,kék áfonya,50.0
2026-04-09,19:30,19:30,sárgaburgonya,150.0
2026-04-09,19:30,19:30,édesburgonya,75.0
2026-04-09,19:30,19:30,afrikai harcsafilé,166.0
2026-04-09,19:30,19:30,cukkini,150.0
2026-04-09,19:30,19:30,sárgarépa,150.0
2026-04-09,19:30,19:30,olívaolaj,12.0
2026-04-10,07:20,07:20,sárgaburgonya,150.0
2026-04-10,07:20,07:20,sárgarépa,60.0
2026-04-10,07:20,07:20,petrezselyemgyökér,40.0
2026-04-10,07:20,07:20,spenót,60.0
2026-04-10,07:20,07:20,csirkemell,100.0
2026-04-10,07:20,07:20,tojássárgája,34.0
2026-04-10,07:20,07:20,olívaolaj,15.0
2026-04-10,07:20,07:20,almaecet,5.0
2026-04-10,10:00,10:00,zabpehely,30.0
2026-04-10,10:00,10:00,kék áfonya,50.0
2026-04-10,10:00,10:00,eper,70.0
2026-04-10,10:00,10:00,dió,30.0
2026-04-10,10:00,10:00,chia mag,10.0
2026-04-10,12:30,12:30,basmati rizs,60.0
2026-04-10,12:30,12:30,édesburgonya,75.0
2026-04-10,12:30,12:30,cukkini,150.0
2026-04-10,12:30,12:30,afrikai harcsafilé,166.0
2026-04-10,12:30,12:30,olívaolaj,12.0
2026-04-10,15:30,15:30,quinoa,40.0
2026-04-10,15:30,15:30,basmati rizs,40.0
2026-04-10,15:30,15:30,sárgarépa,150.0
2026-04-10,15:30,15:30,csirkemell,100.0
2026-04-10,15:30,15:30,olívaolaj,15.0
2026-04-10,19:00,19:00,sárgaburgonya,150.0
2026-04-10,19:00,19:00,csirkemell,100.0
2026-04-10,19:00,19:00,cukkini,150.0
2026-04-10,19:00,19:00,sárgarépa,150.0
2026-04-10,19:00,19:00,olívaolaj,12.0
2026-04-10,19:00,19:00,tönkölybúza tallér,100.0
2026-04-11,07:40,07:40,sárgaburgonya,150.0
2026-04-11,07:40,07:40,sárgarépa,60.0
2026-04-11,07:40,07:40,cukkini,140.0
2026-04-11,07:40,07:40,csirkemell,100.0
2026-04-11,07:40,07:40,tojássárgája,34.0
2026-04-11,07:40,07:40,olívaolaj,13.0
2026-04-11,10:00,10:00,zabpehely,30.0
2026-04-11,10:00,10:00,chia mag,10.0
2026-04-11,10:00,10:00,kék áfonya,50.0
2026-04-11,10:00,10:00,eper,70.0
2026-04-11,10:00,10:00,datolya,8.0
2026-04-11,10:00,10:00,barnarizs fehérje,10.0
2026-04-11,12:30,12:30,basmati rizs,80.0
2026-04-11,12:30,12:30,cukkini,165.0
2026-04-11,12:30,12:30,csirkemell,100.0
2026-04-11,12:30,12:30,olívaolaj,8.0
2026-04-11,14:00,14:00,banán,118.0
2026-04-11,18:00,18:00,banán,118.0
2026-04-11,18:30,18:30,basmati rizs,80.0
2026-04-11,18:30,18:30,csirkemell,100.0
2026-04-11,18:30,18:30,olívaolaj,8.0
2026-04-11,20:00,20:00,quinoa,60.0
2026-04-11,20:00,20:00,sárgarépa,150.0
2026-04-11,20:00,20:00,csirkemell,100.0
2026-04-11,20:00,20:00,egész zöldbab,75.0
2026-04-11,20:00,20:00,olívaolaj,10.0
2026-04-11,20:00,20:00,tönkölybúza tallér,100.0
2026-04-12,09:00,09:00,sárgaburgonya,180.0
2026-04-12,09:00,09:00,sárgarépa,100.0
2026-04-12,09:00,09:00,egész zöldbab,80.0
2026-04-12,09:00,09:00,csirkemell,100.0
2026-04-12,09:00,09:00,tojássárgája,34.0
2026-04-12,09:00,09:00,olívaolaj,15.0
2026-04-12,11:00,11:00,zabpehely,30.0
2026-04-12,11:00,11:00,chia mag,10.0
2026-04-12,11:00,11:00,kék áfonya,60.0
2026-04-12,11:00,11:00,eper,74.0
2026-04-12,11:00,11:00,datolya,8.0
2026-04-12,11:00,11:00,barnarizs fehérje,10.0
2026-04-12,14:00,14:00,basmati rizs,70.0
2026-04-12,14:00,14:00,sárgarépa,100.0
2026-04-12,14:00,14:00,zöldborsó,20.0
2026-04-12,14:00,14:00,csirkemell,80.0
2026-04-12,14:00,14:00,olívaolaj,15.0
2026-04-12,17:15,17:15,banán,118.0
2026-04-12,17:30,17:30,basmati rizs,70.0
2026-04-12,17:30,17:30,darált marhahús,100.0
2026-04-12,17:30,17:30,sárgarépa,150.0
2026-04-12,17:30,17:30,olívaolaj,8.0
2026-04-12,20:00,20:00,quinoa,60.0
2026-04-12,20:00,20:00,sárgarépa,150.0
2026-04-12,20:00,20:00,lazac filé,100.0
2026-04-12,20:00,20:00,egész zöldbab,75.0
2026-04-12,20:00,20:00,olívaolaj,10.0
2026-04-13,09:00,09:00,sárgaburgonya,180.0
2026-04-13,09:00,09:00,tojássárgája,51.0
2026-04-13,09:00,09:00,spenót,60.0
2026-04-13,09:00,09:00,cukkini,90.0
2026-04-13,09:00,09:00,cékla,50.0
2026-04-13,09:00,09:00,olívaolaj,8.0
2026-04-13,12:15,12:15,basmati rizs,70.0
2026-04-13,12:15,12:15,darált marhahús,130.0
2026-04-13,12:15,12:15,cukkini,100.0
2026-04-13,12:15,12:15,sárgarépa,80.0
2026-04-13,12:15,12:15,zöldborsó,30.0
2026-04-13,12:15,12:15,olívaolaj,13.5
2026-04-13,13:20,13:20,dió,20.0
2026-04-13,14:00,14:00,banán,80.0
2026-04-13,14:00,14:00,mandulavaj,21.0
2026-04-13,14:00,14:00,kék áfonya,69.0
2026-04-13,16:30,16:30,quinoa,70.0
2026-04-13,16:30,16:30,csirkemell,100.0
2026-04-13,16:30,16:30,sárgarépa,150.0
2026-04-13,16:30,16:30,rukkola,20.0
2026-04-13,16:30,16:30,olívaolaj,10.0
2026-04-13,16:30,16:30,eper,70.0
2026-04-13,20:00,20:00,édesburgonya,150.0
2026-04-13,20:00,20:00,lazac filé,125.0
2026-04-13,20:00,20:00,cukkini,200.0
2026-04-13,20:00,20:00,egész zöldbab,50.0
2026-04-14,09:15,09:15,sárgaburgonya,200.0
2026-04-14,09:15,09:15,tojássárgája,34.0
2026-04-14,09:15,09:15,csirkemell,80.0
2026-04-14,09:15,09:15,spenót,60.0
2026-04-14,09:15,09:15,cukkini,100.0
2026-04-14,09:15,09:15,cékla,75.0
2026-04-14,09:15,09:15,olívaolaj,16.0
2026-04-14,12:30,12:30,basmati rizs,100.0
2026-04-14,12:30,12:30,csirkemell,100.0
2026-04-14,12:30,12:30,sárgarépa,130.0
2026-04-14,12:30,12:30,rukkola,14.0
2026-04-14,12:30,12:30,olívaolaj,16.0
2026-04-14,12:30,12:30,kék áfonya,50.0
2026-04-14,14:30,14:30,basmati rizs,30.0
2026-04-14,14:30,14:30,akácméz,15.0
2026-04-14,14:30,14:30,banán,80.0
2026-04-14,17:00,17:00,quinoa,80.0
2026-04-14,17:00,17:00,csirkemell,50.0
2026-04-14,17:00,17:00,zöldborsó,50.0
2026-04-14,17:00,17:00,rukkola,20.0
2026-04-14,17:00,17:00,dió,20.0
2026-04-14,20:00,20:00,édesburgonya,150.0
2026-04-14,20:00,20:00,lazac filé,150.0
2026-04-14,20:00,20:00,cukkini,200.0
2026-04-14,20:00,20:00,sárgarépa,100.0
2026-04-14,20:00,20:00,rukkola,20.0
2026-04-15,09:15,09:15,sárgaburgonya,170.0
2026-04-15,09:15,09:15,tojássárgája,51.0
2026-04-15,09:15,09:15,csirkemell,50.0
2026-04-15,09:15,09:15,spenót,60.0
2026-04-15,09:15,09:15,cékla,100.0
2026-04-15,09:15,09:15,olívaolaj,8.0
2026-04-15,12:30,12:30,basmati rizs,100.0
2026-04-15,12:30,12:30,csirkemell,100.0
2026-04-15,12:30,12:30,sárgarépa,130.0
2026-04-15,12:30,12:30,rukkola,20.0
2026-04-15,12:30,12:30,avokádó,50.0
2026-04-15,12:30,12:30,olívaolaj,8.0
2026-04-15,12:30,12:30,kék áfonya,50.0
2026-04-15,17:00,17:00,quinoa,80.0
2026-04-15,17:00,17:00,csirkemell,50.0
2026-04-15,17:00,17:00,zöldborsó,80.0
2026-04-15,17:00,17:00,rukkola,20.0
2026-04-15,17:00,17:00,dió,30.0
2026-04-15,20:00,20:00,édesburgonya,200.0
2026-04-15,20:00,20:00,csirkemell,100.0
2026-04-15,20:00,20:00,cukkini,170.0
2026-04-15,20:00,20:00,szezámmag,5.0
2026-04-15,20:00,20:00,rukkola,20.0
2026-04-16,09:15,09:15,vadkovászos rozskenyér,90.0
2026-04-16,09:15,09:15,tojássárgája,51.0
2026-04-16,09:15,09:15,csirkemell,50.0
2026-04-16,09:15,09:15,spenót,60.0
2026-04-16,09:15,09:15,cékla,60.0
2026-04-16,09:15,09:15,TV paprika,60.0
2026-04-16,09:15,09:15,paradicsom,60.0
2026-04-16,09:15,09:15,cukkini,100.0
2026-04-16,09:15,09:15,olívaolaj,8.0
2026-04-16,12:30,12:30,quinoa,80.0
2026-04-16,12:30,12:30,csirkemell,80.0
2026-04-16,12:30,12:30,zöldborsó,50.0
2026-04-16,12:30,12:30,rukkola,20.0
2026-04-16,12:30,12:30,dió,15.0
2026-04-16,12:30,12:30,szezámmag,5.0
2026-04-16,12:30,12:30,olívaolaj,8.0
2026-04-16,14:00,14:00,banán,118.0
2026-04-16,14:00,14:00,mandulavaj,20.0
2026-04-16,14:00,14:00,dió,15.0
2026-04-16,14:00,14:00,eper,70.0
2026-04-16,14:00,14:00,kék áfonya,30.0
2026-04-16,17:00,17:00,basmati rizs,80.0
2026-04-16,17:00,17:00,tojássárgája,51.0
2026-04-16,17:00,17:00,kék áfonya,50.0
2026-04-16,20:00,20:00,basmati rizs,80.0
2026-04-16,20:00,20:00,csirkemell,100.0
2026-04-16,20:00,20:00,cukkini,200.0
2026-04-16,20:00,20:00,rukkola,20.0
2026-04-16,20:00,20:00,tönkölybúza tallér,50.0
2026-04-17,08:30,08:30,vadkovászos rozskenyér,110.0
2026-04-17,08:30,08:30,tojássárgája,34.0
2026-04-17,08:30,08:30,csirkemell,50.0
2026-04-17,08:30,08:30,spenót,60.0
2026-04-17,08:30,08:30,TV paprika,60.0
2026-04-17,08:30,08:30,paradicsom,100.0
2026-04-17,08:30,08:30,olívaolaj,8.0
2026-04-17,08:30,08:30,kék áfonya,60.0
2026-04-17,10:30,10:30,zabpehely,35.0
2026-04-17,10:30,10:30,chia mag,6.0
2026-04-17,10:30,10:30,mandulavaj,20.0
2026-04-17,10:30,10:30,eper,90.0
2026-04-17,12:30,12:30,basmati rizs,80.0
2026-04-17,12:30,12:30,csirkemell,80.0
2026-04-17,12:30,12:30,sárgarépa,87.0
2026-04-17,12:30,12:30,rukkola,20.0
2026-04-17,12:30,12:30,olívaolaj,16.0
2026-04-17,17:00,17:00,tojássárgája,51.0
2026-04-17,17:00,17:00,basmati rizs,60.0
2026-04-17,17:00,17:00,kék áfonya,50.0
2026-04-17,20:00,20:00,édesburgonya,150.0
2026-04-17,20:00,20:00,lazac filé,130.0
2026-04-17,20:00,20:00,cukkini,200.0
2026-04-17,20:00,20:00,tönkölybúza tallér,50.0
